x-axis,1
second,Volt
+9.8966000E-03,-28.4226535E-03
+9.8967000E-03,-31.4696708E-03
+9.8968000E-03,-26.6257520E-03
+9.8969000E-03,-25.1774547E-03
+9.8970000E-03,-30.9260504E-03
+9.8971000E-03,-24.6351912E-03
+9.8972000E-03,-39.2179931E-03
+9.8973000E-03,-27.0571506E-03
+9.8974000E-03,-19.9214337E-03
+9.8975000E-03,-27.8610935E-03
+9.8976000E-03,-42.7162783E-03
+9.8977000E-03,-37.3899154E-03
+9.8978000E-03,-31.8215615E-03
+9.8979000E-03,-28.5541717E-03
+9.8980000E-03,-31.8706774E-03
+9.8981000E-03,-41.9488182E-03
+9.8982000E-03,-22.5549919E-03
+9.8983000E-03,-25.7919897E-03
+9.8984000E-03,-33.5412769E-03
+9.8985000E-03,-30.8652663E-03
+9.8986000E-03,-32.3410612E-03
+9.8987000E-03,-37.0750801E-03
+9.8988000E-03,-32.5156045E-03
+9.8989000E-03,-28.0144107E-03
+9.8990000E-03,-18.3449048E-03
+9.8991000E-03,-32.0563162E-03
+9.8992000E-03,-34.3249585E-03
+9.8993000E-03,-31.9593511E-03
+9.8994000E-03,-33.0756269E-03
+9.8995000E-03,-29.4005670E-03
+9.8996000E-03,-20.1653542E-03
+9.8997000E-03,-28.9311480E-03
+9.8998000E-03,-28.0061193E-03
+9.8999000E-03,-34.1697117E-03
+9.9000000E-03,-25.3808524E-03
+9.9001000E-03,-38.8705344E-03
+9.9002000E-03,-33.8232178E-03
+9.9003000E-03,-29.3118932E-03
+9.9004000E-03,-38.6024932E-03
+9.9005000E-03,-23.9301431E-03
+9.9006000E-03,-27.3120763E-03
+9.9007000E-03,-17.6295453E-03
+9.9008000E-03,-34.8971315E-03
+9.9009000E-03,-31.4778718E-03
+9.9010000E-03,-19.8539862E-03
+9.9011000E-03,-22.7916763E-03
+9.9012000E-03,-23.0586623E-03
+9.9013000E-03,-30.5731948E-03
+9.9014000E-03,-31.1222120E-03
+9.9015000E-03,-30.4421590E-03
+9.9016000E-03,-36.5261532E-03
+9.9017000E-03,-41.8828179E-03
+9.9018000E-03,-30.3837870E-03
+9.9019000E-03,-22.7574249E-03
+9.9020000E-03,-22.4147903E-03
+9.9021000E-03,-24.4660448E-03
+9.9022000E-03,-28.0244510E-03
+9.9023000E-03,-37.1054721E-03
+9.9024000E-03,-24.9162576E-03
+9.9025000E-03,-32.8722291E-03
+9.9026000E-03,-26.3552987E-03
+9.9027000E-03,-26.9424266E-03
+9.9028000E-03,-35.4089126E-03
+9.9029000E-03,-26.9544869E-03
+9.9030000E-03,-21.4243341E-03
+9.9031000E-03,-23.8612483E-03
+9.9032000E-03,-18.6885042E-03
+9.9033000E-03,-29.5055525E-03
+9.9034000E-03,-34.7562668E-03
+9.9035000E-03,-21.7663960E-03
+9.9036000E-03,-27.8206611E-03
+9.9037000E-03,-25.9992468E-03
+9.9038000E-03,-18.7631880E-03
+9.9039000E-03,-30.3837870E-03
+9.9040000E-03,-34.9443177E-03
+9.9041000E-03,-37.3555737E-03
+9.9042000E-03,-32.5439766E-03
+9.9043000E-03,-23.1603612E-03
+9.9044000E-03,-37.4829308E-03
+9.9045000E-03,-25.3586614E-03
+9.9046000E-03,-23.9001431E-03
+9.9047000E-03,-34.4140243E-03
+9.9048000E-03,-28.6265337E-03
+9.9049000E-03,-29.5537938E-03
+9.9050000E-03,-30.4358876E-03
+9.9051000E-03,-16.8641955E-03
+9.9052000E-03,-17.9607826E-03
+9.9053000E-03,-22.9728830E-03
+9.9054000E-03,-37.0037732E-03
+9.9055000E-03,-27.4215842E-03
+9.9056000E-03,-25.6999391E-03
+9.9057000E-03,-52.0508682E-03
+9.9058000E-03,-31.2678105E-03
+9.9059000E-03,-33.2246023E-03
+9.9060000E-03,-28.7555495E-03
+9.9061000E-03,-22.2296339E-03
+9.9062000E-03,-18.8934396E-03
+9.9063000E-03,-24.7962270E-03
+9.9064000E-03,-31.5626862E-03
+9.9065000E-03,-29.3243457E-03
