x-axis,1,2
second,Volt,Volt
-22.7500E-06,-2.8922039524E+00,-965.2390493E-03
-22.6250E-06,-2.9032459528E+00,-990.7619943E-03
-22.5000E-06,-2.9158087670E+00,-971.6393475E-03
-22.3750E-06,-2.8816663171E+00,-990.7064201E-03
-22.2500E-06,-2.9344162430E+00,-983.9180672E-03
-22.1250E-06,-2.9032459528E+00,-996.9481967E-03
-22.0000E-06,-2.9137835882E+00,-985.0945812E-03
-21.8750E-06,-2.9157933297E+00,-981.6587241E-03
-21.7500E-06,-2.9309628741E+00,-969.2461825E-03
-21.6250E-06,-2.9203634896E+00,-979.8677096E-03
-21.5000E-06,-2.8977674052E+00,-981.4755028E-03
-21.3750E-06,-2.9227772539E+00,-968.8519528E-03
-21.2500E-06,-2.9309011250E+00,-947.5934612E-03
-21.1250E-06,-2.8550739055E+00,-962.2128591E-03
-21.0000E-06,-2.8811002029E+00,-996.1689997E-03
-20.8750E-06,-2.9464978481E+00,-986.1403608E-03
-20.7500E-06,-2.9087553751E+00,-992.9750255E-03
-20.6250E-06,-2.9158087670E+00,-983.7070588E-03
-20.5000E-06,-2.9101681278E+00,-974.9382952E-03
-20.3750E-06,-2.8560671982E+00,-983.8470557E-03
-20.2500E-06,-2.9293571553E+00,-965.4315330E-03
-20.1250E-06,-2.8901015872E+00,-992.7053555E-03
-20.0000E-06,-2.9358289958E+00,-956.5238338E-03
-19.8750E-06,-2.9143419837E+00,-972.0984138E-03
-19.7500E-06,-2.9032459528E+00,-980.4173734E-03
-19.6250E-06,-2.9017174204E+00,-965.8689870E-03
-19.5000E-06,-2.8786015336E+00,-971.8318312E-03
-19.3750E-06,-2.8881921880E+00,-1.0028729300E+00
-19.2500E-06,-2.9364337032E+00,-990.3152779E-03
-19.1250E-06,-2.9218611475E+00,-991.7398498E-03
-19.0000E-06,-2.8825978607E+00,-975.0474175E-03
-18.8750E-06,-2.8991801579E+00,-956.5639708E-03
-18.7500E-06,-2.9408880835E+00,-971.6393475E-03
-18.6250E-06,-2.9349746385E+00,-971.3820273E-03
-18.5000E-06,-2.9112386071E+00,-974.8364091E-03
-18.3750E-06,-2.9283715812E+00,-971.6393475E-03
-18.2500E-06,-2.8941519448E+00,-988.1022467E-03
-18.1250E-06,-2.9358598704E+00,-967.7279255E-03
-18.0000E-06,-2.8671400732E+00,-986.9257326E-03
-17.8750E-06,-2.9179960373E+00,-987.5896323E-03
-17.7500E-06,-2.8962620287E+00,-989.7810514E-03
-17.6250E-06,-2.9032459528E+00,-948.7144010E-03
-17.5000E-06,-2.8981945838E+00,-987.7512414E-03
-17.3750E-06,-2.9131634435E+00,-991.8983714E-03
-17.2500E-06,-2.9011821808E+00,-984.2381979E-03
-17.1250E-06,-2.8916609942E+00,-978.6201841E-03
-17.0000E-06,-2.9032459528E+00,-971.6393475E-03
-16.8750E-06,-2.8856858001E+00,-989.6853402E-03
-16.7500E-06,-2.8950371766E+00,-966.6142219E-03
-16.6250E-06,-2.9016247967E+00,-975.1246039E-03
-16.5000E-06,-2.8937556408E+00,-955.9494704E-03
-16.3750E-06,-2.8785938150E+00,-991.3610574E-03
-16.2500E-06,-2.9561270957E+00,-956.5639708E-03
-16.1250E-06,-2.8951761122E+00,-976.2980305E-03
-16.0000E-06,-2.9088634361E+00,-1.0012589619E+00
-15.8750E-06,-2.9162205083E+00,-981.5249021E-03
-15.7500E-06,-2.9178493831E+00,-955.7477244E-03
-15.6250E-06,-2.8907448878E+00,-971.6269977E-03
-15.5000E-06,-2.9138299000E+00,-968.1973155E-03
-15.3750E-06,-2.8866945302E+00,-978.7375074E-03
-15.2500E-06,-2.8918153670E+00,-982.3689357E-03
-15.1250E-06,-2.9181607821E+00,-994.0620033E-03
-15.0000E-06,-2.9008630632E+00,-988.7507091E-03
-14.8750E-06,-2.8666279895E+00,-982.3318862E-03
-14.7500E-06,-2.8795948264E+00,-993.2261709E-03
-14.6250E-06,-2.8962774660E+00,-972.1890113E-03
-14.5000E-06,-2.8875334501E+00,-963.1567526E-03
-14.3750E-06,-2.9107496793E+00,-965.7042905E-03
-14.2500E-06,-2.8940979143E+00,-990.6662831E-03
-14.1250E-06,-2.9482991862E+00,-967.8617475E-03
-14.0000E-06,-2.8945636861E+00,-953.0910642E-03
